Image,Slope Q1,R2 Q1,Slope Q2,R2 Q2,Slope Q3,R2 Q3,Slope Q4,R2 Q4,Slope Whole,R2 Whole
images/filigrees/Corale 1/C1-28r-O completion-cropped.jpg,-1.5181137216974876,0.8776034684951018,-1.3544333043141066,0.8956598389990637,-1.6321286695283475,0.8666878175299784,-1.3100255738020867,0.8911039543488015,-1.4337462227681765,0.8888930695880297
images/filigrees/Corale 1/C1-28v-29r-croppedh.jpg,-0.9159249256292729,0.9247001913986166,-1.1129285706891738,0.9233140706297469,-0.8331174393906489,0.9263529108473558,-0.8356338492706025,0.8706483805960561,-0.9115538360449251,0.9277317482573604
images/filigrees/Corale 1/C1-88r-O Sapphires 6-cropped.jpg,-1.9993174714293138,0.7876173638931061,-1.7103243373744728,0.8000533003136108,-2.484541347933233,0.7781637972637849,-2.219619422783031,0.7685031325744534,-2.006489356024235,0.8023432361812913
images/filigrees/Corale 1/C1-99r-2-cropped.jpg,-1.3291766835828993,0.8394456825556955,-1.0365690575536832,0.9030472430828597,-1.4277221518890826,0.8189972562358868,-1.0516718752284748,0.8996155389922502,-1.1718440707819124,0.8815197145300728
"images/filigrees/Corale 1/C1-143v-144r-O, A grisaille-croppedA.jpg",-0.9019627591497908,0.930240455091196,-0.7768088389146262,0.9335121209491777,-0.6862271326163286,0.8902163961878355,-0.7317923432163493,0.9237213815692524,-0.7661070445348063,0.9301833743904114
images/filigrees/Corale 1/C1-2r-Opening V-cropped.jpg,-0.7877659561576914,0.9426296244817498,-0.762146292048206,0.9339292341668218,-0.7462832068887751,0.9280047152601925,-0.7972161356723609,0.9440846555925516,-0.7696283756392659,0.9384365376330019
images/filigrees/Corale 1/C1-28v-29r-croppedM.jpg,-0.7888740367525393,0.9438207887966454,-0.7981569948551503,0.9419180719759395,-0.7988312234792886,0.9496132549281627,-0.7862839040879945,0.9401330493337786,-0.7816119355383764,0.9397414974019254
images/filigrees/Corale 1/C1-89r-E hatching-cropped.jpg,-1.237872476285804,0.9012397492125664,-1.2728098181366676,0.8332999280087968,-1.4372709166633335,0.8553196961784751,-1.2896090589810791,0.8091697404177588,-1.3011452827333692,0.8560114805017892
images/filigrees/Corale 1/C1-76v-E-cropped.jpg,-1.0987254311198862,0.9466479192149521,-1.0161096164417676,0.9237259869623068,-1.2176717977047817,0.9092646212043889,-1.0653068284445728,0.8916338399034535,-1.0933940465997698,0.9256710855814327
images/filigrees/Corale 1/C1-45r-E hatching 2-cropped.jpg,-1.66003812707288,0.8527499813734164,-1.551413392308944,0.8371022205588836,-1.63737717983017,0.8572701193591823,-1.3875621774888505,0.8419131930026632,-1.543883507765673,0.8554537219163898
images/filigrees/Corale 1/C1-170v-172r-G-cropped.jpg,-0.9538339778161937,0.7454099726195204,-0.8574584789497146,0.7368127394552559,-0.8915967307989481,0.8010905486990154,-0.7118581939812528,0.7297707256094236,-0.8302027139093254,0.7879023640780838
images/filigrees/Corale 1/C1-2v _ 4r-cropped.jpg,-0.9015787082554334,0.942740308544336,-0.8406972114617829,0.9507368170407117,-0.8723151096884388,0.921861998984563,-0.9098087576938163,0.9553922511801904,-0.8645970576332641,0.9534579359555367
