Image,Book Number,Slope Q1,R2 Q1,Slope Q2,R2 Q2,Slope Q3,R2 Q3,Slope Q4,R2 Q4,Slope Whole,R2 Whole
images/filigrees/Corale 11/C11-28v-4-cropped.jpg,11,-1.0315989115752522,0.9163179354794165,-1.2268780373454522,0.8649637395365063,-1.068718552748077,0.9004213033631397,-1.2633851860660823,0.8559751619021166,-1.1352564470994644,0.8910135817827863
images/filigrees/Corale 11/C11-29v-cropped.jpg,11,-0.8513462170418238,0.8438530754526179,-0.8805651867856056,0.8795232810334587,-0.73813310185578,0.8927121260795443,-0.8323129683435482,0.8860506770072213,-0.8188370529589047,0.8847559345336967
images/filigrees/Corale 11/C11-54v-Repaired O-Mod-cropped.jpg,11,-0.6231201658228884,0.8766434650112445,-0.44315384233368793,0.658574378396756,-0.6043906036972604,0.853497332040796,-0.5372978121854279,0.7885316396179918,-0.5440015496146737,0.8040263885223412
images/filigrees/Corale 11/C11-78v-O sphere-3-cropped.jpg,11,-0.9924619971505299,0.9585537154128375,-0.9855995506511507,0.9438161934993864,-1.0116702220632192,0.9395096949700684,-1.0512607836920733,0.9440150783017259,-1.0085402597171385,0.9496654389783645
images/filigrees/Corale 11/C11-151v-cropped.jpg,11,-1.84141252573704,0.8354898404920965,-1.8004683783448077,0.8342888475027573,-1.8889975156086252,0.8464483247090601,-1.7867309880298397,0.7922840423976732,-1.8379609917722477,0.8603470796049769
images/filigrees/Corale 11/C11-33r-E-cropped.jpg,11,-1.3852248518482564,0.8543932202905397,-1.1685252537235644,0.8380970373894917,-1.3685244198592492,0.8458915081266203,-1.0695437198690552,0.8730698324101868,-1.2279796795490074,0.860885469682728
images/filigrees/Corale 11/C11-31v-C flowers-3-cropped.jpg,11,-1.6423277699445347,0.872174588961776,-1.3736139679186763,0.8643199028246962,-1.9443073668782975,0.8415308480364514,-1.5320761516833346,0.8533170664822806,-1.57710164608508,0.8689088116147898
images/filigrees/Corale 11/C11-28v_greens-croppedM.jpg,11,-0.9486627680362096,0.9314747209477301,-0.8692666651402196,0.9051954378133925,-0.8629210506526541,0.9013820777277819,-0.8114357961500904,0.8733782367974381,-0.852710948057288,0.8985817397579539
images/filigrees/Corale 11/C11-22v-I-2-cropped.jpg,11,-1.1814412884904881,0.8735960668285636,-1.1418561205022315,0.9247015969484754,-1.2748754813046181,0.8063471743065733,-1.2845071179443366,0.8301628844683848,-1.2080841121454307,0.8713495559912956
images/filigrees/Corale 11/C11-54v-Repaired O-Mod-croppedC.jpg,11,-0.7243651091767748,0.9008872372873594,-0.5478235937210815,0.77499475970855,-0.7051886166369087,0.9028034804069512,-0.5555291357493942,0.7685860527854279,-0.6285506022565336,0.853989173592523
images/filigrees/Corale 11/C11-140r-cropped.jpg,11,-2.5858734811396857,0.8839439558013193,-2.5034877205828474,0.8986001695478409,-2.4976736092591243,0.9023797607898664,-2.5061983052169667,0.8821428512861357,-2.4402047887053318,0.9015597996831292
images/filigrees/Corale 11/C11-89r-croppedO.jpg,11,-0.9701342365737673,0.9294882029098812,-0.7031283994827027,0.915246359567449,-0.7775547265562717,0.9328546914402199,-0.6868443652967475,0.8875807781263991,-0.7645504952680703,0.9436036442951418
images/filigrees/Corale 11/C11-30v-flowers C-cropped.jpg,11,-0.9586514152624773,0.9381060993637315,-0.8150266265713164,0.8685918628590185,-0.9338630215638173,0.9289079139280555,-0.8603063752048378,0.8730630642183113,-0.8919198390901216,0.909947193306946
images/filigrees/Corale 11/C11-152r-cropped.jpg,11,-1.8592924057536593,0.8630720108107853,-1.8528175403387965,0.8124611650736481,-1.8275246038222333,0.8850577365360367,-1.7010894732033006,0.8280208862966465,-1.752477785427465,0.8760294697924634
images/filigrees/Corale 11/C11-112r-O w flowers-cropped.jpg,11,-1.9240471218819846,0.7715182283995701,-1.522692171468892,0.8150435587834562,-2.0572917288601946,0.7577470562261814,-1.6218901467716342,0.8300535502854683,-1.716672805337985,0.8126996957918495
images/filigrees/Corale 19/Chp 19 - .098v.png,19,-0.7320424039397473,0.8151256989453924,-0.7137906082193977,0.794026445958041,-0.795766878316285,0.8482843561940534,-0.8026249258268082,0.8399600356535523,-0.654124377492498,0.8311376493209157
images/filigrees/Corale 19/C19-0-Grisaille-cropped.jpg,19,-1.3766927848541162,0.7290113165398822,-1.395945028868777,0.714985378288305,-1.390474967045029,0.7360155549483229,-1.343915867067147,0.7546721103740055,-1.3658883498994463,0.7489799314337082
images/filigrees/Corale 19/c19-82v-Unfinished A-2-cropped.jpg,19,-1.5405681126764097,0.7274008572671762,-1.3781484903864978,0.7430091201663825,-1.5799395318205351,0.7050804074642885,-1.4153977455143512,0.720085641990525,-1.6149822601533588,0.6972752988643048
images/filigrees/Corale 19/C19-36v037r-croppedM.jpg,19,-0.7719823845250187,0.8821969820794539,-0.9128691304944904,0.7899684257307555,-0.7538898337803241,0.9041578977131873,-0.9156407950949541,0.8175955347855631,-0.8021545713223944,0.8797941060513385
images/filigrees/Corale 19/Chp 19 - .095r.png,19,-0.871026517735259,0.8230689410968166,-0.7350415003282817,0.7126331279025487,-0.8136239908138436,0.8188441721907082,-0.8863049674072796,0.8344302764431545,-0.8050923246731794,0.7669589481651945
images/filigrees/Corale 19/C19-82r-cropped.jpg,19,-1.4903260345720457,0.776440925094151,-1.1483872225458789,0.7445225572909179,-1.7048338274454848,0.7257026915200151,-1.5320948765137046,0.7482351173092928,-1.4137969636054053,0.772453495943662
images/filigrees/Corale 19/C19-59r-2-cropped.jpg,19,-1.2856557201531646,0.8742685735759094,-1.2445107560638966,0.8960568735152606,-1.218146893542014,0.882493740286734,-1.1992710205818045,0.9172149041359977,-1.2346673380087303,0.8945184371027141
images/filigrees/Corale 19/Chp 19 - .083r.png,19,-0.7519125240804725,0.8511127179617393,-0.8663861857633491,0.8895178085022951,-0.8374248272668235,0.866576991194846,-0.833517576036671,0.8859215699955323,-0.7083083469157325,0.8811495059652674
images/filigrees/Corale 19/Chp 19 - .082v.png,19,-0.8577217941408981,0.86313154219255,-0.833074139190212,0.8768774089149268,-0.8450344683134025,0.8580200027624885,-0.8489848575992185,0.8811626776272888,-0.7948952099799032,0.8304667240022026
images/filigrees/Corale 19/C19-1r-I sapphire-2-cropped.jpg,19,-1.113040206219147,0.9725110622623634,-1.1287376538078266,0.9682768270040043,-1.1558045349235793,0.971573442071632,-1.1968738854232581,0.9629862895010525,-1.1455560037435895,0.9741457469546568
images/filigrees/Corale 19/Chp 19 - 104v.png,19,-0.7853250756202486,0.8379847654916182,-0.7507369711103709,0.7944819546678858,-0.8571296364443529,0.8475968693983218,-0.797116136392587,0.8151585233415648,-0.6734522663465513,0.8386715442926297
images/filigrees/Corale 19/Chp 19 - .094r.png,19,-0.8559875373878943,0.8643986592958837,-0.7642583665531413,0.7715024126388229,-0.8730010310160281,0.8769694145564182,-0.822200705268715,0.8660915643961291,-0.7411659802343411,0.8927029225642132
images/filigrees/Corale 19/Chp 19 - 109r.png,19,-0.6755836546115842,0.7962700057325881,-0.7119319451003993,0.7138103595698816,-0.6655309669248939,0.7631696000929353,-0.6711472247887762,0.7916178013679439,-0.5913718523397029,0.7742958647133585
images/filigrees/Corale 19/C19-119r-P black-2-cropped.jpg,19,-0.9992685803129815,0.9469662123534112,-1.026497204826428,0.9209298237241172,-1.042179068709095,0.9549057255049748,-1.0528024441730404,0.9000707720163061,-1.0288385457431186,0.934268583571481
images/filigrees/Corale 19/Chp 19 - .95v.png,19,-0.8446838103040533,0.8633147810963935,-0.7702937190993846,0.8297867975851074,-0.8886356105699644,0.8872958863661792,-0.8085867995557021,0.829350054630798,-0.739927121098753,0.8700808109569039
images/filigrees/Corale 19/Chp 19 - .093r.png,19,-0.8374095183268778,0.8037897461559673,-0.8410136527026603,0.8009952282574574,-0.8128001836573232,0.7799334443014053,-0.8497372421361419,0.8267896642672593,-0.8270976166836227,0.7307547207852729
images/filigrees/Corale 19/Chp 19 - .092v.png,19,-0.6885860465155308,0.7720868446428667,-0.7049134381094362,0.8081297968606121,-0.7179586275036983,0.8096905345673702,-0.7802672200618308,0.8487729967955063,-0.6172431994292278,0.8079414850358911
images/filigrees/Corale 19/Chp 19 - 102v.png,19,-0.7551112209121472,0.7395239506233258,-0.7286661338741116,0.8225110937758744,-0.7708037019224618,0.802472898083034,-0.7669780904331109,0.8066695466830653,-0.6493173364443878,0.8317726484494699
images/filigrees/Corale 19/Chp 19 - 0.88v.png,19,-0.846304452241054,0.7966440292287595,-0.7680438870935008,0.7502705811084507,-0.8259533154874092,0.7895876123259445,-0.8303105498140196,0.7782188635337175,-0.7864966040235589,0.7295495339553717
images/filigrees/Corale 19/Chp 19 - .084r.png,19,-0.6718727349933317,0.7570098779832923,-0.6197182073560195,0.7726287315154121,-0.7126196949021965,0.7789223952507254,-0.713962067547398,0.7687869190215229,-0.5932943855965953,0.7879848334377361
images/filigrees/Corale 19/C19-102r-O-interlicked-2-cropped.jpg,19,-1.16570551699801,0.9194841764998527,-1.1005832301877925,0.951683732936999,-1.2749390272679246,0.8960725189548828,-1.0605986874379751,0.9460521543061194,-1.1403813168366017,0.9335802184534552
images/filigrees/Corale 19/C19-86r-croppedP.jpg,19,-0.8671666847021432,0.8577514953403719,-0.9988507002895023,0.8016199488291857,-0.9360232509202192,0.8424140487857674,-1.1720039251204741,0.7644875818114019,-0.9689833567089513,0.836515312544713
images/filigrees/Corale 19/Chp 19 - 101v.png,19,-0.831503434989126,0.8745284712433238,-0.8158176607462685,0.8420252148261018,-0.7804904334494444,0.8466887896039514,-0.7814369052747141,0.8333087538785128,-0.7047311375883752,0.8421809261490428
images/filigrees/Corale 19/C19-110v-H filigree-cropped.jpg,19,-0.7694453606665265,0.9208642548899958,-0.6934608050312794,0.8823929408392462,-0.7709918425569271,0.9300668484516296,-0.7050890561516157,0.8912355682086934,-0.73463306306058,0.9094973435659123
images/filigrees/Corale 19/Chp 19 - .086v.png,19,-0.6437940456414899,0.7739866403972079,-0.701131648214676,0.730557284396831,-0.6782493085219837,0.7922055563774175,-0.6815915358194193,0.6879396264875965,-0.6227810900188085,0.7815959508776005
images/filigrees/Corale 19/C19-37v-38r-cropped.jpg,19,-0.7155549230038928,0.9089724589784175,-0.6383038952404685,0.8536335825034393,-0.6231005762618955,0.8601737421117398,-0.7785570202167844,0.92785979480425,-0.6603834701728654,0.8647032879197027
images/filigrees/Corale 19/C19-85r-2-cropped.jpg,19,-0.8115175531356872,0.9588770982335213,-0.7960361211297803,0.9502382889242565,-0.7663871833763266,0.9503822406647714,-0.7741400923216691,0.9478507123044392,-0.7856945755748544,0.9542239889822571
images/filigrees/Corale 19/C19-34r-cropped.jpg,19,-0.8817488157453239,0.9615189204874509,-0.872384592927694,0.9572628363797396,-0.8644539702797038,0.9551948445183117,-0.8750069235510014,0.9560662939486032,-0.8585941536439545,0.9585333987802442
images/filigrees/Corale 19/Chp 19 - .091v.png,19,-0.7762624502663972,0.8271028302493957,-0.667327809016015,0.7546498304161424,-0.6797170578305748,0.7635945237026305,-0.7958086547326114,0.8690234672709517,-0.622355606010308,0.8246791457734615
images/filigrees/Corale 19/C19-59r-grisaille-2-cropped.jpg,19,-1.6285454785858078,0.8423414704831783,-1.4607422727785622,0.8343979195046036,-1.6037344732105276,0.8348954214169886,-1.3684976320007407,0.8417295513812041,-1.5015540851859954,0.8428549956942529
images/filigrees/Corale 19/C19-35v-36r-cropped.jpg,19,-0.6994038311930915,0.9135735108737181,-0.7174638639641823,0.9109571220241328,-0.721277721284339,0.9040201734996258,-0.7337590334144599,0.9168738069230955,-0.7106430353659907,0.9178731532503989
images/filigrees/Corale 19/C19-35v-36r-croppedL.jpg,19,-0.7763525233708098,0.9302873337123515,-0.6361454255615042,0.8655382135532506,-0.7977915404114655,0.9380337354035728,-0.7688990837716452,0.924447125217732,-0.7272640836338483,0.9267668462602481
images/filigrees/Corale 19/Chp 19 - .097.png,19,-0.683321926851615,0.7836336795198107,-0.6982101648171565,0.7878607028366295,-0.7220686302902698,0.7706116769570642,-0.7068452014019173,0.7406476168861358,-0.6078852131038758,0.7851417812819522
images/filigrees/Corale 19/C19-36v037r-croppedS.jpg,19,-0.7575045621857411,0.9286744783272124,-0.6135625229644173,0.8551291165791084,-0.6396156201527734,0.8621285436153,-0.7971445961135937,0.9354115185805251,-0.6822638643983994,0.9044971878765682
images/filigrees/Corale 19/c19-14v-p-cropped.jpg,19,-1.1762289995598454,0.9482682917186018,-1.2568753304500961,0.923589322765911,-1.2334944322172825,0.9436865447922983,-1.1187929591775228,0.9557155182533384,-1.1911613983550926,0.9492631423453374
images/filigrees/Corale 19/Chp 19 - 107v.png,19,-0.7571340562928034,0.8385841355609557,-0.76185743261188,0.8357733788436374,-0.7281538239087096,0.7794794187715611,-0.662894195467538,0.7261651217527337,-0.6319463480059864,0.7994973372958373
images/filigrees/Corale 19/Chp 19 - 110r.png,19,-0.7550953772669562,0.8128146873597168,-0.7151609256292059,0.7964724787288943,-0.7800172103537119,0.8225484273123514,-0.6299317304643877,0.7294600265802963,-0.6008769807695051,0.8024846205299655
images/filigrees/Corale 19/C19-86r-cropped.jpg,19,-0.9309284001697159,0.8398333518143415,-0.8482819850015143,0.7984560092295047,-0.7878367734897154,0.9112504648470637,-0.7989199310022433,0.869411764387154,-0.8369092621246944,0.8649593625922858
images/filigrees/Corale 19/Chp 19 - .085.png,19,-0.7240198003534203,0.8434843139197739,-0.6927403292080424,0.8344952067846475,-0.6941158804966117,0.8390058681570776,-0.6440609914161792,0.7985926249124735,-0.6276583397324003,0.8454774724800858
images/filigrees/Corale 19/Chp 19 - 106v.png,19,-0.786801921371773,0.8305468162474293,-0.8085856479308476,0.8325100657000929,-0.8149608648556903,0.8387702908715632,-0.7865813009638912,0.833451671652338,-0.729607623401402,0.8055246645005445
images/filigrees/Corale 19/C19-70v-added text-cropped.jpg,19,-0.8458625880584022,0.9493289132055494,-0.5402908904883842,0.7132059398833872,-0.8121236775385973,0.9357355527636061,-0.8466803643808822,0.8822925045557429,-0.7340992070704394,0.929583984163158
images/filigrees/Corale 8/Corale 8 - 0.49r.png,8,-2.346518401112576,0.9750345982146229,-2.3784426435342843,0.9712450660789181,-2.317016385445368,0.9738512432153938,-2.4809513372398713,0.9617027747692322,-2.32384783220687,0.9711095923628908
images/filigrees/Corale 8/Corale 8 - 0.45r.png,8,-2.383004476926433,0.9460567851872633,-2.5511418296457156,0.9093585407447957,-2.3854065334995975,0.9283871084898342,-2.518071926299842,0.9041552008495343,-2.484293980747129,0.9232603222925402
images/filigrees/Corale 8/Corale 8 - 0.52r.png,8,-1.9122018565674421,0.9139335728572123,-1.893620682063451,0.8846371229318638,-1.9245018958705098,0.9049643763073055,-1.8021685300696302,0.8916221151104391,-1.9198784864194411,0.8850786992689802
images/filigrees/Corale 8/Corale 8 - 0.53v.png,8,-2.2628648616540965,0.9233023401248384,-2.20697170605577,0.9187190767673838,-2.251689627686079,0.9164147572083432,-2.1397304291119927,0.9212763141218451,-2.310690929810805,0.899941618894452
images/filigrees/Corale 8/Corale 8 - 0.44r.png,8,-1.853554035847261,0.8931085241851361,-1.885742432208003,0.8778620650969473,-1.8594546741725413,0.8970902952037402,-1.8017887678796194,0.8669195698208706,-1.9048730924978463,0.8562285486724199
images/filigrees/Corale 8/Corale 8 - 46v.png,8,-1.6787265982657764,0.8725762203638037,-1.7031616822659355,0.8575629700009502,-1.713983588882153,0.8617244731362945,-1.61638033229536,0.8663199565776697,-1.713604837455033,0.8294673120175999
images/filigrees/Corale 8/Corale 8 - 0.49v.png,8,-2.2951994470171853,0.9741160392240479,-2.5089705338124224,0.9576547062612838,-2.4424334440401845,0.9739814540767049,-2.305524659447252,0.9630894857187258,-2.2317331233013236,0.9605053360271316
images/filigrees/Corale 8/Corale 8 - 0.32v.png,8,-0.9338701197345067,0.849344061961988,-0.8348153108497778,0.8394088681873976,-0.8782257205490165,0.8539998733087686,-0.7877454842037489,0.8352501198052955,-0.8470459717664373,0.8643833301260226
images/filigrees/Corale 8/Corale 8 - 0.58v.png,8,-2.1415336084863057,0.9148432569498913,-2.044822921090045,0.8922851348066168,-2.009668465287261,0.9263274944609327,-1.9717515696370682,0.8772921360900755,-2.045228944496629,0.9038919805926937
images/filigrees/Corale 8/Corale 8 - 0.58r.png,8,-2.0834054100233734,0.9052466234841635,-2.0097390302722067,0.9155058665214337,-1.9772824697708349,0.9207251340448942,-2.042586029785501,0.9030812688032022,-2.04285773845615,0.8882724039237304
images/filigrees/Corale 8/Corale 8 - 0.35r.png,8,-2.508132183114462,0.9094810299654245,-2.529564210357247,0.9091686476983043,-2.470797811036479,0.8966959803496967,-2.567280982301811,0.9081891583866316,-2.560901734400352,0.9084908308734168
images/filigrees/Corale 8/C8-158v-Completion Q-cropped.jpg,8,-1.2291107279607725,0.8826907396617589,-1.3025943484038707,0.8632611173953062,-1.3112066036327847,0.862997146486388,-1.327193941172309,0.8756934457376108,-1.289688202930969,0.8725713578240812
images/filigrees/Corale 8/C8-155v-I-2-cropped.jpg,8,-1.0076930864080602,0.9779576454816534,-1.0121184148067273,0.9675469503547269,-0.9781256106016389,0.9734140768420045,-1.035231016698963,0.9715416570480935,-1.0068226787136634,0.9744513684428493
images/filigrees/Corale 8/Corale 8 - 0.36r.png,8,-1.6638469575037584,0.9155343499747212,-1.7546169082605603,0.9293709238010776,-1.7316085670234638,0.9078843506113937,-1.7067021631915626,0.9110871377070606,-1.8083067891214393,0.8454379762787128
images/filigrees/Corale 8/Corale 8 - 0.37v.png,8,-2.156611838625012,0.9195562160405151,-2.175234036636165,0.8661229144098437,-2.338720921348884,0.8755277238948004,-2.0565833194535634,0.8678516943564837,-2.1179100039432743,0.9034802326782941
