@relation zipf_color

@attribute -0.8670712147268158 numeric
@attribute 0.9602026049883123 numeric

@data
-0.382658,0.840946
-0.389284,0.838759
-0.393634,0.847986
-0.3761,0.835894
-0.52017,0.913087
-0.420585,0.861235
-0.430576,0.867245
-0.376359,0.846559
-0.413184,0.86773
-0.599788,0.922666
-0.350689,0.70968
-0.283134,0.702159
-0.345583,0.756241
-0.307292,0.679831
-0.464745,0.872688
-0.421071,0.844522
-0.384623,0.813459
-0.374328,0.832248
-0.423529,0.854594
-0.514766,0.909462
-0.432335,0.874103
-0.426871,0.868565
-0.419802,0.871216
-0.433155,0.868742
-0.600134,0.912913
-0.49999,0.896739
-0.415943,0.862507
-0.549383,0.89746
-0.419126,0.867111
-0.644685,0.933375
-0.501145,0.894867
-0.521476,0.891858
-0.513228,0.864439
-0.424097,0.837867
-0.698417,0.943366
-0.430158,0.805101
-0.462996,0.858935
-0.450945,0.844661
-0.465556,0.83531
-0.623071,0.933613
-0.569943,0.897169
-0.599564,0.907818
-0.583713,0.902538
-0.559903,0.90533
-0.786591,0.957126
-0.371433,0.824729
-0.498322,0.824106
-0.443517,0.854881
-0.484556,0.85563
-0.589396,0.920632
-0.487057,0.830663
-0.419156,0.802512
-0.431476,0.809261
-0.427991,0.81644
-0.550756,0.901666
-0.385642,0.755566
-0.3329,0.788163
-0.38042,0.740208
-0.3458,0.791235
-0.476276,0.879258
-0.410789,0.815267
-0.410198,0.824989
-0.44908,0.821379
-0.4408,0.874404
-0.579126,0.921295
-0.542024,0.89896
-0.38459,0.825212
-0.498066,0.891873
-0.39806,0.82789
-0.604625,0.928625
-0.520402,0.893125
-0.518391,0.891478
-0.53857,0.892228
-0.510077,0.892835
-0.733917,0.95109
-0.549503,0.84373
-0.451818,0.769596
-0.468702,0.820045
-0.4011,0.740407
-0.604452,0.914603
-0.458365,0.823772
-0.407006,0.824097
-0.530869,0.879693
-0.380672,0.850597
-0.630495,0.932988
-0.407754,0.857732
-0.386383,0.851604
-0.406008,0.863815
-0.411228,0.867959
-0.550983,0.904468
-0.474812,0.857582
-0.48352,0.85699
-0.469102,0.847678
-0.511121,0.8719
-0.653882,0.936751
-0.501296,0.893641
-0.447808,0.860406
-0.52961,0.870196
-0.545392,0.869781
-0.684924,0.946592
-0.553896,0.919694
-0.429016,0.865301
-0.521139,0.905288
-0.507332,0.892852
-0.634829,0.933727
-0.494029,0.876292
-0.420627,0.84124
-0.476141,0.853613
-0.466805,0.828464
-0.639745,0.933612
-0.435701,0.845714
-0.449347,0.862275
-0.462632,0.865361
-0.467673,0.87193
-0.659762,0.935717
-0.541263,0.872875
-0.509562,0.878036
-0.477442,0.885943
-0.524746,0.897272
-0.704582,0.94632
-0.403285,0.804915
-0.380823,0.823407
-0.437746,0.832864
-0.457292,0.857774
-0.577422,0.923865
-0.435204,0.870727
-0.3709,0.844411
-0.467847,0.89132
-0.431825,0.874583
-0.630173,0.923796
-0.496236,0.89744
-0.508668,0.902265
-0.469945,0.890637
-0.511238,0.903669
-0.67777,0.937618
-0.40626,0.811851
-0.346577,0.826674
-0.393994,0.775162
-0.347138,0.82994
-0.579248,0.922259
-0.579536,0.892207
-0.505062,0.899214
-0.456459,0.883574
-0.47511,0.89112
-0.630702,0.937471
-0.464404,0.81327
-0.422595,0.792016
-0.377698,0.801694
-0.37246,0.809321
-0.588653,0.918769
-0.567438,0.921579
-0.579607,0.922705
-0.577716,0.917963
-0.573915,0.923223
-0.799731,0.95092
-0.373587,0.826439
-0.391507,0.817784
-0.394761,0.787854
-0.405053,0.813942
-0.497029,0.893659
-0.426524,0.859097
-0.443206,0.864955
-0.369712,0.824073
-0.440753,0.838262
-0.578905,0.921859
-0.449238,0.882434
-0.453248,0.880838
-0.511215,0.902281
-0.438921,0.870992
-0.658766,0.931548
-0.463957,0.859377
-0.517094,0.874913
-0.478029,0.823207
-0.431575,0.830427
-0.664696,0.940706
-0.403827,0.812087
-0.383141,0.84534
-0.371883,0.781433
-0.327836,0.811718
-0.550925,0.911101
-0.531521,0.906893
-0.512117,0.885071
-0.438839,0.864356
-0.528287,0.90313
-0.646689,0.942124
-0.559204,0.866636
-0.482021,0.869101
-0.44226,0.865216
-0.522044,0.886979
-0.645278,0.940256
-0.401445,0.805941
-0.4314,0.809067
-0.453247,0.808812
-0.389612,0.774133
-0.545746,0.909735
-1.398341,0.932721
-1.352807,0.936555
-1.384017,0.928714
-1.382156,0.943106
-1.616657,0.911379
-0.581405,0.891707
-0.558983,0.907507
-0.626429,0.912448
-0.608533,0.907447
-0.772504,0.956849
-0.580697,0.908558
-0.684855,0.930575
-0.564058,0.900997
-0.640438,0.931436
-0.840698,0.952682
-0.505461,0.904858
-0.506267,0.906089
-0.503094,0.90532
-0.513177,0.908481
-0.721608,0.905607
-0.916779,0.952433
-0.944794,0.95039
-0.926065,0.957846
-0.953524,0.94772
-1.200161,0.934765
-1.102765,0.967006
-1.112521,0.965456
-1.129603,0.962896
-1.139721,0.96246
-1.313618,0.945574
-1.11587,0.96805
-1.093549,0.965843
-1.134299,0.964617
-1.13235,0.956923
-1.353951,0.945786
-0.875661,0.965678
-0.936857,0.968127
-0.857084,0.96459
-0.940485,0.965572
-1.153302,0.95851
-0.477238,0.875719
-0.509783,0.899838
-0.460932,0.877866
-0.476586,0.87521
-0.668693,0.937282
-0.549672,0.90848
-0.50984,0.907369
-0.540331,0.904478
-0.540295,0.91597
-0.778183,0.927049
-0.526007,0.875661
-0.494812,0.888227
-0.462991,0.874894
-0.473994,0.886164
-0.713445,0.943151
-0.439139,0.800519
-0.469805,0.700728
-0.490464,0.796898
-0.468115,0.745202
-0.583861,0.890709
-0.707538,0.934908
-0.687444,0.912727
-0.705486,0.930157
-0.70689,0.917737
-0.980603,0.911804
-0.595623,0.92649
-0.551992,0.917165
-0.59196,0.926414
-0.559397,0.92071
-0.803446,0.942635
-0.544184,0.914977
-0.520931,0.898928
-0.527963,0.913599
-0.495804,0.901211
-0.743161,0.908252
-0.475179,0.88372
-0.520192,0.876691
-0.461394,0.866262
-0.583593,0.916671
-0.689503,0.942751
-0.594538,0.909345
-0.457824,0.85016
-0.51728,0.897
-0.492045,0.865303
-0.70638,0.944493
-0.465701,0.882854
-0.420359,0.86512
-0.427982,0.871197
-0.388204,0.84688
-0.655836,0.876109
-0.579672,0.901227
-0.555741,0.905673
-0.499042,0.884665
-0.529068,0.900861
-0.752398,0.951566
-1.078214,0.92199
-1.00587,0.928589
-1.073818,0.931052
-1.068383,0.950607
-1.28718,0.892732
-0.490439,0.892034
-0.529528,0.89771
-0.480408,0.886032
-0.516366,0.895657
-0.673988,0.942994
-0.746086,0.952875
-0.730549,0.94327
-0.743538,0.950605
-0.72443,0.927829
-0.972614,0.912455
-0.47476,0.891022
-0.461346,0.888571
-0.442449,0.87817
-0.43869,0.87693
-0.693276,0.927521
-0.585908,0.912263
-0.570835,0.923151
-0.593085,0.911041
-0.59923,0.929881
-0.78988,0.931406
-0.447888,0.883564
-0.447949,0.883727
-0.414603,0.866834
-0.445974,0.884858
-0.662523,0.899365
-0.520921,0.910477
-0.502172,0.901016
-0.548655,0.918401
-0.540148,0.914612
-0.768785,0.928175
-0.472229,0.889596
-0.481338,0.894179
-0.473161,0.894132
-0.468967,0.891691
-0.690505,0.921616
-0.471096,0.848475
-0.522203,0.898774
-0.516299,0.888653
-0.566137,0.909055
-0.6942,0.944019
-0.471884,0.878571
-0.490693,0.897672
-0.476568,0.882061
-0.470756,0.884834
-0.677747,0.938319
-1.112357,0.966437
-1.081124,0.964614
-1.137778,0.965299
-1.093691,0.95332
-1.312644,0.946423
-0.527369,0.901217
-0.569518,0.919648
-0.463307,0.846772
-0.516104,0.895614
-0.75855,0.946835
-0.754324,0.94094
-0.656215,0.93373
-0.728969,0.947134
-0.634241,0.931364
-0.903368,0.944466
-0.65728,0.934018
-0.69498,0.942026
-0.704247,0.944861
-0.684044,0.928136
-0.949076,0.933583
-0.941505,0.968894
-1.008448,0.97007
-0.910483,0.967231
-1.000233,0.967366
-1.213284,0.960684
-0.514056,0.902645
-0.441131,0.881188
-0.498193,0.90203
-0.456153,0.886083
-0.692494,0.920776
-0.447017,0.823841
-0.416761,0.84107
-0.349706,0.804466
-0.391265,0.824609
-0.575011,0.924205
-1.145678,0.950471
-1.191401,0.930026
-1.122018,0.935477
-1.086133,0.942621
-1.389664,0.933021
-0.410595,0.753331
-0.330995,0.758683
-0.335142,0.728485
-0.382225,0.76525
-0.498236,0.886265
-0.475668,0.895564
-0.428342,0.874455
-0.441914,0.864422
-0.471879,0.887951
-0.649684,0.924506
-0.516589,0.910367
-0.517279,0.910549
-0.527239,0.912956
-0.503741,0.904466
-0.691207,0.918888
-0.823943,0.959852
-0.718626,0.929176
-0.917371,0.958204
-0.795197,0.945827
-0.986937,0.924901
-0.369106,0.784862
-0.338309,0.783857
-0.36253,0.792685
-0.347795,0.793899
-0.513933,0.909072
-0.495298,0.876387
-0.460498,0.866482
-0.485879,0.874523
-0.434189,0.837954
-0.653688,0.932139
-0.422143,0.814562
-0.40267,0.829699
-0.412318,0.812767
-0.442897,0.820115
-0.577224,0.92064
-0.554439,0.908278
-0.535849,0.902677
-0.566831,0.917141
-0.60328,0.919998
-0.756724,0.950023
-0.583725,0.919269
-0.582746,0.921065
-0.600967,0.928217
-0.564649,0.911249
-0.795406,0.930064
-0.35436,0.749099
-0.394503,0.785806
-0.316944,0.721877
-0.375664,0.747346
-0.511961,0.893596
-0.396964,0.798367
-0.405342,0.811523
-0.433969,0.830242
-0.396415,0.839349
-0.602672,0.928672
-0.410674,0.843181
-0.411552,0.865379
-0.421496,0.84809
-0.355742,0.834023
-0.576507,0.92196
-0.485553,0.881374
-0.496201,0.886157
-0.461135,0.859584
-0.450605,0.870492
-0.660339,0.94004
-0.519534,0.907877
-0.584164,0.921831
-0.529103,0.911021
-0.564818,0.919154
-0.760227,0.93627
-0.45544,0.865696
-0.326814,0.813077
-0.474697,0.851094
-0.412806,0.844788
-0.60962,0.928991
-0.400929,0.852547
-0.444757,0.874616
-0.392594,0.850868
-0.391317,0.852779
-0.576865,0.915565
-0.655919,0.936492
-0.597221,0.928242
-0.642551,0.93455
-0.608748,0.930264
-0.839095,0.949525
-0.696929,0.945872
-0.758096,0.954513
-0.64848,0.936279
-0.767619,0.954413
-0.907276,0.958041
-0.565893,0.924236
-0.564137,0.920383
-0.589545,0.927051
-0.532286,0.913209
-0.788337,0.938886
-0.347311,0.724794
-0.355637,0.767443
-0.363704,0.796479
-0.353732,0.753328
-0.508408,0.896205
-0.524417,0.910133
-0.507645,0.907066
-0.553041,0.920269
-0.484873,0.897643
-0.767382,0.925419
-0.824986,0.955266
-0.906773,0.953202
-0.869487,0.952998
-0.863594,0.946188
-1.132541,0.930813
-0.41741,0.848153
-0.465963,0.863421
-0.447756,0.857634
-0.432097,0.851651
-0.624095,0.936311
-0.456781,0.877593
-0.500079,0.885398
-0.467044,0.884119
-0.466282,0.889721
-0.68442,0.941549
-0.449819,0.8452
-0.454592,0.855206
-0.46376,0.867338
-0.45462,0.858338
-0.626305,0.928499
-0.538988,0.913755
-0.398192,0.847622
-0.543187,0.914135
-0.403365,0.853877
-0.599413,0.916128
-0.904938,0.944179
-0.969451,0.921862
-0.92287,0.931216
-0.885825,0.939124
-1.124945,0.894057
-0.945663,0.942647
-0.948334,0.94279
-0.950803,0.930066
-0.957176,0.947575
-1.18177,0.895525
-0.452843,0.84717
-0.36369,0.831908
-0.451412,0.85787
-0.342262,0.821257
-0.538786,0.912319
-0.459218,0.856568
-0.459004,0.882784
-0.460229,0.86348
-0.462707,0.880299
-0.67644,0.935369
-0.464054,0.871231
-0.469712,0.879464
-0.457715,0.87558
-0.440256,0.86284
-0.653828,0.935182
-0.496852,0.865987
-0.440407,0.871021
-0.456312,0.838594
-0.446845,0.855248
-0.666063,0.938432
-1.010589,0.938809
-1.046713,0.902698
-0.997112,0.922927
-1.030312,0.931576
-1.209235,0.876847
-0.541382,0.911137
-0.555158,0.919801
-0.655556,0.937511
-0.508257,0.908657
-0.756748,0.928129
-0.428277,0.805089
-0.340534,0.818994
-0.450331,0.817633
-0.319881,0.8032
-0.58477,0.924588
-0.498233,0.902105
-0.464305,0.890031
-0.46641,0.892927
-0.506827,0.903451
-0.717376,0.929487
-0.51426,0.86939
-0.499846,0.898087
-0.518997,0.874294
-0.469845,0.893367
-0.727028,0.937091
-0.516277,0.86277
-0.473123,0.857623
-0.554561,0.886922
-0.493125,0.867179
-0.693886,0.941797
-0.687469,0.921487
-0.657066,0.92547
-0.62768,0.923674
-0.673736,0.924613
-0.854717,0.965014
-0.551817,0.898751
-0.494561,0.882863
-0.495553,0.863555
-0.442766,0.845534
-0.666462,0.93611
-0.487253,0.895896
-0.482943,0.895529
-0.446942,0.876637
-0.454144,0.878347
-0.664548,0.925193
-0.47207,0.847964
-0.46126,0.863771
-0.471632,0.854937
-0.478436,0.856461
-0.672347,0.943816
-0.515264,0.878005
-0.488402,0.861203
-0.518581,0.886349
-0.498676,0.873605
-0.700997,0.942304
-0.762441,0.947814
-0.848869,0.905277
-0.859248,0.932353
-0.806166,0.939156
-1.044964,0.910212
-0.467773,0.875297
-0.485874,0.888589
-0.518277,0.896466
-0.397369,0.858709
-0.641288,0.936213
-0.555089,0.897619
-0.532578,0.904466
-0.581366,0.890677
-0.556799,0.911344
-0.764106,0.953937
-0.422954,0.783799
-0.43388,0.781373
-0.454987,0.784891
-0.424756,0.751456
-0.530396,0.883757
-0.478157,0.83075
-0.501976,0.892477
-0.472786,0.869384
-0.493297,0.879617
-0.685019,0.937463
-0.48765,0.857101
-0.472912,0.887726
-0.441907,0.828946
-0.462302,0.871009
-0.665358,0.934831
-1.247446,0.963073
-1.227431,0.963625
-1.21826,0.95435
-1.248086,0.934627
-1.460826,0.939779
-0.431158,0.870864
-0.420901,0.865352
-0.432944,0.872161
-0.424366,0.868473
-0.6438,0.930847
-0.417654,0.836169
-0.455894,0.866145
-0.454968,0.865799
-0.440711,0.844867
-0.573617,0.918768
-0.469921,0.892492
-0.502444,0.903519
-0.517938,0.911849
-0.515316,0.910055
-0.73227,0.915802
-0.401039,0.816604
-0.383882,0.837044
-0.445027,0.82805
-0.40023,0.822895
-0.576438,0.925552
-0.375361,0.799901
-0.40316,0.842413
-0.366934,0.783612
-0.404243,0.814584
-0.56546,0.918522
-0.87392,0.949384
-0.884384,0.949777
-0.845118,0.942622
-0.89972,0.94969
-1.147602,0.933625
-0.552282,0.918173
-0.490675,0.88796
-0.540055,0.915301
-0.53862,0.898875
-0.714486,0.920393
-0.48044,0.846581
-0.409995,0.859878
-0.445426,0.816456
-0.361446,0.818319
-0.601529,0.927093
-0.501469,0.904916
-0.478437,0.896517
-0.490787,0.898078
-0.464891,0.887838
-0.684927,0.91674
-0.482803,0.872913
-0.492619,0.883447
-0.508761,0.893492
-0.518917,0.873386
-0.711698,0.942667
-0.35217,0.784667
-0.390749,0.818078
-0.274981,0.756406
-0.358637,0.799712
-0.517397,0.907772
-0.525121,0.904619
-0.554553,0.903457
-0.512916,0.890023
-0.505244,0.886522
-0.746674,0.949564
-0.474275,0.879157
-0.408491,0.859755
-0.323439,0.80406
-0.393156,0.814465
-0.567157,0.921871
-0.439192,0.831027
-0.412304,0.854777
-0.403252,0.809144
-0.422073,0.836705
-0.628336,0.933577
-0.421921,0.845833
-0.388166,0.842719
-0.478991,0.876407
-0.451014,0.880463
-0.602767,0.928649
-0.561203,0.898771
-0.433153,0.863727
-0.601803,0.912651
-0.532018,0.905835
-0.736494,0.944673
-0.411308,0.855999
-0.385268,0.848912
-0.400166,0.852014
-0.451484,0.877071
-0.591165,0.923756
-0.566931,0.913957
-0.557099,0.915824
-0.559652,0.909445
-0.564827,0.917835
-0.757314,0.947556
-0.728817,0.944673
-0.676044,0.940074
-0.647122,0.936404
-0.671772,0.939667
-0.926808,0.950609
-0.392755,0.807314
-0.351798,0.763951
-0.392945,0.812915
-0.376714,0.754366
-0.553296,0.911802
-0.57603,0.919882
-0.51555,0.908282
-0.580443,0.912254
-0.535407,0.910563
-0.759729,0.939414
-0.564745,0.91675
-0.45975,0.889294
-0.579183,0.924476
-0.503022,0.895644
-0.739867,0.933289
-0.538018,0.912083
-0.358541,0.828617
-0.501892,0.873425
-0.414861,0.867135
-0.589451,0.926905
-1.001982,0.960272
-1.013986,0.967035
-0.995232,0.948471
-0.980743,0.955242
-1.211676,0.927962
-0.788378,0.946189
-0.778598,0.934394
-0.82922,0.942208
-0.768281,0.934107
-0.999053,0.932093
-0.838675,0.965443
-0.827791,0.920111
-0.872131,0.962106
-0.876442,0.956917
-1.08339,0.921433
-0.545739,0.912418
-0.555185,0.920194
-0.58352,0.927068
-0.58213,0.925575
-0.780055,0.935191
-0.430772,0.816638
-0.416079,0.837135
-0.421441,0.833588
-0.482752,0.873091
-0.593315,0.92591
-0.534517,0.891855
-0.480057,0.88691
-0.456821,0.859875
-0.442902,0.881078
-0.680619,0.934794
-0.503833,0.892672
-0.501741,0.895229
-0.478556,0.889415
-0.470577,0.8734
-0.709617,0.937391
-0.826038,0.943867
-0.721858,0.938601
-0.733839,0.949432
-0.737985,0.949638
-0.949228,0.951979
-0.60275,0.920941
-0.567246,0.913513
-0.615003,0.917646
-0.583388,0.918778
-0.808837,0.948534
-0.634585,0.933073
-0.584018,0.926875
-0.647167,0.934396
-0.608174,0.934382
-0.849869,0.916889
-0.55045,0.85973
-0.411537,0.857677
-0.552476,0.866507
-0.529136,0.907469
-0.67207,0.942612
-0.511064,0.899795
-0.528366,0.909752
-0.486419,0.890401
-0.520449,0.890612
-0.706653,0.9424
-0.524679,0.899074
-0.508235,0.886951
-0.517088,0.900438
-0.464003,0.882992
-0.694637,0.940058
-0.560335,0.881156
-0.525767,0.891847
-0.552366,0.886072
-0.503964,0.85761
-0.715562,0.948576
-0.53902,0.898153
-0.539667,0.905993
-0.51295,0.880702
-0.543383,0.902499
-0.725172,0.938613
-0.612446,0.924954
-0.547707,0.895152
-0.612453,0.930469
-0.567239,0.916071
-0.722608,0.944331
-0.440933,0.807544
-0.433837,0.825158
-0.399112,0.778397
-0.429005,0.808501
-0.575742,0.917043
-0.889571,0.950915
-0.944898,0.915655
-0.920401,0.958993
-0.939678,0.941861
-1.177548,0.914832
-0.782883,0.928801
-0.834433,0.942917
-0.801372,0.937709
-0.836799,0.951698
-1.070769,0.903974
-0.889342,0.961347
-0.955805,0.957987
-0.93735,0.968297
-0.980554,0.964571
-1.133566,0.945616
-0.751906,0.954111
-0.755455,0.939088
-0.737633,0.954427
-0.797648,0.946336
-0.976669,0.939366
-0.954096,0.962988
-0.972381,0.966742
-0.905276,0.959604
-0.965598,0.962208
-1.198429,0.941779
-0.466621,0.875484
-0.441868,0.860585
-0.460841,0.871472
-0.471219,0.890755
-0.649019,0.934423
-0.690486,0.939129
-0.664787,0.916689
-0.678244,0.930345
-0.663603,0.911735
-0.944917,0.900548
-0.425118,0.827054
-0.420983,0.823772
-0.369148,0.804022
-0.421527,0.820399
-0.575209,0.92233
-0.696656,0.948236
-0.706838,0.949425
-0.700421,0.949496
-0.697276,0.943041
-0.915164,0.943041
-0.634723,0.933654
-0.580782,0.92349
-0.601319,0.921856
-0.616164,0.925412
-0.774653,0.957153
-1.275282,0.950709
-1.265357,0.940352
-1.354511,0.891789
-1.324082,0.895578
-1.568863,0.922836
-0.432995,0.871125
-0.476151,0.882352
-0.443101,0.878499
-0.431994,0.871648
-0.644522,0.935219
-0.408175,0.84226
-0.42114,0.847066
-0.428048,0.853293
-0.365158,0.821446
-0.556486,0.915018
-0.383524,0.756146
-0.328119,0.755002
-0.306204,0.751339
-0.34274,0.731004
-0.482579,0.877392
-1.02991,0.962118
-1.049098,0.954362
-1.03745,0.967035
-1.047875,0.950308
-1.302092,0.943352
-0.508118,0.908964
-0.455343,0.873549
-0.527518,0.914477
-0.514363,0.905408
-0.702684,0.896708
-0.464484,0.792686
-0.246063,0.736006
-0.458376,0.789795
-0.321102,0.699838
-0.495257,0.883245
