Image,Book Number,Slope Q1,R2 Q1,Slope Q2,R2 Q2,Slope Q3,R2 Q3,Slope Q4,R2 Q4,Slope Whole,R2 Whole
images/filigrees/Corale 11/C11-28v-4-cropped.jpg,11,-1.0637776075427,0.9428683218260825,-1.0317462630167389,0.9194339446962088,-1.0546080038663577,0.9373561988904225,-1.0284738709646952,0.9181851096760162,-1.3351124058028605,0.9017224197125895
images/filigrees/Corale 11/C11-29v-cropped.jpg,11,-0.5050005396711554,0.9051181027164227,-0.5208394640778015,0.9101213556611101,-0.48237000070845953,0.8980458144324603,-0.49029948552968755,0.9019134735210063,-0.7172455651803642,0.9141372141119662
images/filigrees/Corale 11/C11-54v-Repaired O-Mod-cropped.jpg,11,-0.49217205999277597,0.8901345961025102,-0.3589508777244913,0.8309582523974949,-0.4606042221576349,0.884537200730562,-0.40724471790164707,0.8647917340812923,-0.5670449545350226,0.9066024426683998
images/filigrees/Corale 11/C11-78v-O sphere-3-cropped.jpg,11,-0.9856628340880211,0.9646155110519298,-0.9961463058541007,0.959368674865255,-1.025469440787202,0.9602934930121142,-0.982140430335959,0.9539051536891037,-1.2369868066493444,0.9504202983904723
images/filigrees/Corale 11/C11-151v-cropped.jpg,11,-0.5143407477449834,0.8966236207867121,-0.4919693163646065,0.8957051611367542,-0.5864108845062327,0.9093299400058055,-0.5329495935793551,0.9115974998455293,-0.6680953309581995,0.9343454821430753
images/filigrees/Corale 11/C11-33r-E-cropped.jpg,11,-0.8235320773460381,0.9541379230407021,-0.8753389744360146,0.95530378977208,-0.8392904018527357,0.9552221449949045,-0.8975916963708044,0.950477078297493,-1.0766266884069247,0.9239489644885873
images/filigrees/Corale 11/C11-31v-C flowers-3-cropped.jpg,11,-1.3181268925506897,0.9500351738027534,-1.256068519719179,0.9232313852334555,-1.3146390902161598,0.9317035493145389,-1.2840460452254854,0.9257298336937961,-1.5298086653503062,0.917235012372874
images/filigrees/Corale 11/C11-28v_greens-croppedM.jpg,11,-0.6023387231771359,0.878275672050589,-0.6315076863897047,0.9152974095076244,-0.6046391279698233,0.9038704589592395,-0.5608196284088619,0.9095346786383266,-0.7897322609679401,0.9560902612623419
images/filigrees/Corale 11/C11-22v-I-2-cropped.jpg,11,-0.8916789019898826,0.9628256127224186,-0.8295277791743437,0.9572565284355506,-0.828705417838769,0.959830852055319,-0.8185489047233531,0.9563889927323723,-1.083947820127483,0.9523430686520519
images/filigrees/Corale 11/C11-54v-Repaired O-Mod-croppedC.jpg,11,-0.4822660170650516,0.8913900324967092,-0.403871928811658,0.8607897930950018,-0.48709770731058105,0.8965787303911217,-0.40078546205322896,0.8576673257568355,-0.6708576597182516,0.9188246243705714
images/filigrees/Corale 11/C11-140r-cropped.jpg,11,-0.958302614029589,0.930196197833388,-0.9375148586726434,0.9217547477527958,-0.9985298905811939,0.9335008535307435,-1.0824749811245582,0.9397015595537047,-1.2331753988379948,0.9104752152633411
images/filigrees/Corale 11/C11-89r-croppedO.jpg,11,-0.43254039650367965,0.855805335406242,-0.45919666748698335,0.876966430356793,-0.42049792825156657,0.8366404662102838,-0.5001045218892627,0.891767193352638,-0.6223643161519612,0.9320155550614483
images/filigrees/Corale 11/C11-30v-flowers C-cropped.jpg,11,-0.8433759990110301,0.9548493111026869,-0.8141179528262121,0.9387450335671913,-0.8244682627488753,0.9553157282991446,-0.7809532905365021,0.9484175959869291,-1.0821796505659689,0.942480998309939
images/filigrees/Corale 11/C11-152r-cropped.jpg,11,-0.4999271755741985,0.8895638221676996,-0.477223975751039,0.8894408296290367,-0.526484488970911,0.8743980674505875,-0.45499452184488476,0.8843205597630709,-0.6770492227883753,0.942047728081997
images/filigrees/Corale 11/C11-112r-O w flowers-cropped.jpg,11,-0.8478583275476083,0.9478522442209297,-0.8608416963367985,0.9463654437784175,-0.8887331548907784,0.9520841163674021,-0.8320511093801188,0.9547277928443627,-1.0521192662915773,0.9188813601390341
images/filigrees/Corale 19/Chp 19 - .098v.png,19,-0.041204724658717044,0.2488929201516642,-0.04110638227351459,0.24143207280202508,-0.07136736967182902,0.36852583273907363,-0.0578867421710057,0.3035098217077652,-0.10879248423712298,0.47729761227866724
images/filigrees/Corale 19/C19-0-Grisaille-cropped.jpg,19,-0.5390197074252554,0.898152972678442,-0.5396671293038863,0.9059927072971317,-0.5129500390231168,0.8807022229427516,-0.5433832011609455,0.9024994193026519,-0.7251723662683559,0.9386125486964897
images/filigrees/Corale 19/c19-82v-Unfinished A-2-cropped.jpg,19,-0.6124457153225964,0.9249544421620952,-0.5477067366589514,0.8951517015246553,-0.612452702075752,0.9304690094672136,-0.5672392213176348,0.9160708112063012,-0.7226079036718968,0.9443312961846035
images/filigrees/Corale 19/C19-36v037r-croppedM.jpg,19,-0.44093331982834516,0.8075443834376036,-0.4338370619971042,0.8251578036741115,-0.39911174583553616,0.7783969291813418,-0.4290050017175391,0.808501414302107,-0.5757420590739804,0.9170429566650593
images/filigrees/Corale 19/Chp 19 - .095r.png,19,-0.04853472117615286,0.2791069207126852,-0.04647385741101363,0.27640702901345204,-0.04321449841429397,0.26230475163990874,-0.05085330976079138,0.2916120164364491,-0.11067515012838772,0.492199418742421
images/filigrees/Corale 19/C19-82r-cropped.jpg,19,-0.8895713439776063,0.9509148884969015,-0.9448975724753474,0.9156546148019514,-0.920400692138542,0.9589925250542337,-0.9396783067024722,0.9418613774527959,-1.1775478897226368,0.9148321976821865
images/filigrees/Corale 19/C19-59r-2-cropped.jpg,19,-0.7828825510350491,0.9288009056825435,-0.8344331047920518,0.9429165563083358,-0.8013721478930026,0.9377089945862882,-0.8367985505024419,0.9516975577405781,-1.0707691170584321,0.9039744383551699
