Image,Slope Q1,R2 Q1,Slope Q2,R2 Q2,Slope Q3,R2 Q3,Slope Q4,R2 Q4,Slope Whole,R2 Whole
images/filigrees/Corale 5/C5-31r-2-cropped.jpg,-1.1494062976808412,0.9442513183883048,-0.912175189128972,0.9580550960041815,-1.2010460706974306,0.9443575604790408,-0.9690534960696171,0.9604452328073797,-1.0456109299236105,0.9582516687086176
images/filigrees/Corale 5/C5-74v-cropped.jpg,-0.7969614254246136,0.9427161491065791,-0.7570606788000525,0.92555644304967,-0.7595106105283431,0.9259917787184113,-0.7171289520548836,0.9084118091188734,-0.7561096033734406,0.9290609202715003
images/filigrees/Corale 5/C5-138v-Jerome-croppedC.jpg,-2.1747606006586366,0.8656278614928522,-2.1338976260885216,0.8541585917827289,-2.253697236059923,0.8823762335720887,-2.2121211797818434,0.8789327206350065,-2.2615196345390016,0.8363377867173529
images/filigrees/Corale 5/C5-107v-Michael-cropped.jpg,-0.8184856053235545,0.9476988765300921,-0.6955158811677034,0.8709474407084193,-0.8379468611031015,0.9571720508188324,-0.7343954300573611,0.8548545595254301,-0.7715496863077926,0.9225074343402071
images/filigrees/Corale 5/C5-138v-Jerome-croppedU.jpg,-1.9782697619481096,0.8864328961242562,-1.9115556157712237,0.8720223662786291,-2.021140262378799,0.846702336384194,-2.04594044113893,0.8283256424823047,-2.009080106617766,0.8723571454401771
images/filigrees/Corale 5/C5-108r-Michael-cropped.jpg,-0.8387411619514133,0.9065213120916097,-0.8656241616605143,0.8222819003639658,-0.808965489678942,0.7846755907893751,-1.0171126433461972,0.8664360198107618,-0.8741177990362708,0.8580376777902485
images/filigrees/Corale 5/C5-2r-cropped.jpg,-0.9371452915032266,0.9603378860808909,-0.993469790574348,0.9690149250122543,-1.0163671469749551,0.9685634599540479,-0.9624742735027915,0.9662126675618332,-0.955107777918667,0.9637425529780861
images/filigrees/Corale 5/C5-63r--cropped.jpg,-0.8940173578611429,0.9606847145311402,-0.8062612974348186,0.9256968699968862,-0.9914582944309736,0.9739195925028387,-0.8846979971236646,0.9501929466941449,-0.8738604940262491,0.949990193267639
images/filigrees/Corale 5/C5-30v-2-cropped.jpg,-0.9674901917272521,0.9198091928067545,-1.0355998764668872,0.8899806115810974,-1.0910226137112466,0.879037974509486,-1.0618123565202358,0.9014395011330497,-1.0334686573920384,0.9028465510245736
images/filigrees/Corale 5/C5-37r-star of david-cropped.jpg,-1.1502823737753936,0.9364595196526643,-1.0712237572104588,0.930561272293835,-1.200429257199048,0.8433055923175011,-1.2484746063964263,0.898339258256933,-1.1589956377584083,0.9094274279379848
images/filigrees/Corale 5/C5-106v-Michael-cropped.jpg,-1.0233740458177503,0.8409517025391201,-0.9118646417228272,0.808923058778709,-0.7918079127522959,0.7948226144714331,-0.967131980596589,0.8344470569035484,-0.9123479641792809,0.8366921082783122
images/filigrees/Corale 5/C5-106r-Michael-cropped.jpg,-0.8413366160362594,0.9456034978483265,-0.9014187043556605,0.9296867789636889,-0.8566747344449758,0.950399523896436,-0.8828358028332117,0.9419561119858725,-0.8605761605405862,0.949366241227594
